"code","task","cue","response","target","TSR_score","strict","lenient","condition","strict_numeric","lenient_numeric","closeness","degree","age","Gender","Ethnicity","education","languages","Language","first.language","Disorders","Device","Distraction","Honesty"
40587,2,"pigeon","blosper","blosper",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"poised","pheties","pheties",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"poised","pheties","pheties",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"proposal","plished","plished",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"proposal","plished","plished",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"publicity","blonged","blonged",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"publicity","blonged","blonged",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"publish","slarves","slarves",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"publish","slarves","slarves",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"sacred","drereby","drereby",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"sacred","drereby","drereby",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"sewer","treeple","treeple",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"sewer","treeple","treeple",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"surgical","pluared","pluared",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"surgical","pluared","pluared",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"vessel","fastade","fastade",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40587,2,"vessel","fastade","fastade",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
40591,1,"adjust","edit","portray",18,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"anguish","striped","striped",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"apple","flower","flower",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"banner","natives","natives",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"bloom","IDK","annual",0,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"boost","divine","divine",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"breeding","spacious","spacious",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"broker","banker","banking",62,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"click","IDK","writer",22,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"compound","wasp","wasp",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"confined","IDK","donation",18,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"cosmic","IDK","frozen",0,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"currency","knob","knob",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"delayed","litter","litter",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"demand","breed","breed",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"depend","IDK","crack",25,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"dive","educate","educate",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"donation","confined","guiding",27,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"editing","prolong","prolong",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"gallery","hunter","hunter",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"gifted","mischief","mischief",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"grape","fruit","fruit",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"harass","east","east",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"heroic","frontier","frontier",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"laser","IDK","nuisance",18,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"liberty","venom","venom",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"madness","mischief","compute",27,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"modesty","fatal","fatal",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"mole","folklore","folklore",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"mutant","nurse","nurse",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"olive","IDK","flyer",0,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"orange","tree","tree",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"orphan","mature","mature",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"pageant","IDK","habitat",20,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"pigeon","ominous","ominous",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"poised","IDK","giggle",22,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"proposal","vitamin","vitamin",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"publicity","upon","upon",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"publish","IDK","oyster",0,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"sacred","hairdo","hairdo",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"sewer","IDK","wizard",44,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"surgical","chemist","chemist",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40591,1,"vessel","regard","regard",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
40593,2,"adjust","thraped","thraped",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"adjust","thraped","thraped",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"anguish","drusier","drusier",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"anguish","drusier","drusier",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"apple","clartle","clartle",100,"correct","correct","trial",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"apple","clartle","clartle",100,"correct","correct","trial",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"banner","reordom","reordom",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"banner","reordom","reordom",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"bloom","nither","nithter",92,"wrong","correct","A1_B2",0,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"bloom","nither","nithter",92,"wrong","correct","A1_B2",0,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"boost","glorned","glorned",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"boost","glorned","glorned",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"breeding","clitten","clitten",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"breeding","clitten","clitten",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"broker","blerved","blerved",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"broker","blerved","blerved",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"click","addeded","addeded",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"click","addeded","addeded",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"compound","fastade","fastade",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"compound","fastade","fastade",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"confined","brudied","brudied",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"confined","brudied","brudied",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"cosmic","pruffed","pruffed",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"cosmic","pruffed","pruffed",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"currency","drodged","drodged",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"currency","drodged","drodged",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"delayed","treeple","treeple",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"delayed","treeple","treeple",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"demand","plished","plished",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"demand","plished","plished",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"depend","drandal","drandal",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"depend","drandal","drandal",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"dive","blosper","blosper",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"dive","blosper","blosper",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"donation","detrabe","detrabe",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"donation","detrabe","detrabe",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"editing","stereas","stereas",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"editing","stereas","stereas",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"gallery","flatial","flatial",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"gallery","flatial","flatial",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"gifted","grature","grature",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"gifted","grature","grature",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"grape","dramens","dramens",100,"correct","correct","trial",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"grape","dramens","dramens",100,"correct","correct","trial",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"harass","trapely","trapely",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"harass","trapely","trapely",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"heroic","slooper","slooper",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"heroic","slooper","slooper",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"laser","trunned","trunned",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"laser","trunned","trunned",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"liberty","pluared","pluared",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"liberty","pluared","pluared",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"madness","bensked","bensked",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"madness","bensked","bensked",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"modesty","tremish","tremish",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"modesty","tremish","tremish",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"mole","chyrenee","chyrene",93,"wrong","correct","A2_B2",0,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"mole","chyrenee","chyrene",93,"wrong","correct","A2_B2",0,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"mutant","tossens","tossens",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"mutant","tossens","tossens",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"olive","achirin","achirin",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"olive","achirin","achirin",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"orange","scrones","scrones",100,"correct","correct","trial",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"orange","scrones","scrones",100,"correct","correct","trial",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"orphan","slouder","slouder",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"orphan","slouder","slouder",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"pageant","pheties","pheties",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"pageant","pheties","pheties",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"pigeon","castopp","castopp",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"pigeon","castopp","castopp",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"poised","dradden","dradden",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"poised","dradden","dradden",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"proposal","flanish","flanish",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"proposal","flanish","flanish",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"publicity","blonged","blonged",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"publicity","blonged","blonged",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"publish","slarves","slarves",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"publish","slarves","slarves",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"sacred","ottress","ottress",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"sacred","ottress","ottress",100,"correct","correct","A2_B2",1,1,"high","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"sewer","lonbust","lonbust",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"sewer","lonbust","lonbust",100,"correct","correct","A2_B1",1,1,"high","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"surgical","drereby","drereby",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"surgical","drereby","drereby",100,"correct","correct","A1_B2",1,1,"low","high",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"vessel","cridded","cridded",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40593,2,"vessel","cridded","cridded",100,"correct","correct","A1_B1",1,1,"low","low",22,"male","prefer not","prefer not",2,"Chinese","yes","prefer not","prefer not","prefer not","prefer not"
40604,2,"adjust","slarved","slarves",86,"wrong","correct","A2_B2",0,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"adjust","slarved","slarves",86,"wrong","correct","A2_B2",0,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"anguish","trapely","trapely",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"anguish","trapely","trapely",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"apple","scrones","scrones",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"apple","scrones","scrones",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"banner","plished","plished",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"banner","plished","plished",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"bloom","pheties","pheties",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"bloom","pheties","pheties",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"boost","detrabe","detrabe",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"boost","detrabe","detrabe",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"breeding","glorned","glorned",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"breeding","glorned","glorned",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"broker","nithter","nithter",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"broker","nithter","nithter",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"click","grature","grature",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"click","grature","grature",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"compound","drereby","drereby",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"compound","drereby","drereby",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
